ID,name,start_year,max_hole
7005474386,S. Weinreb,2004,14
36237497500,Tobias Fritz,2013,24
57193781053,Michał M. Godlewski,2017,27
7005524881,Frank Bryan,2000,10
55972082700,A. Pollini,2014,27
55954358700,Lidia Benea,2000,26
6508108748,Leila Lamti,1997,21
55249930500,Idriss Ismael Aouled,2012,22
22134204900,Samir Garbaya,2003,13
6508026154,Maria Pumborios,1992,26
55424551800,J. R. Deschamps,2002,16
56703575100,Sofiane Labidi,1994,20
24764934000,Oana Dumitrescu,2007,24
36956851600,Philippe Camacho,2004,14
15134999700,Edilson De Aguiar,2007,17
7006197935,M. J. Disney,1991,17
8961540500,Eric Madelaine,1991,8
35198071500,Christophe Guyeux,2010,19
56560938200,P. Strada,2006,16
55965366000,Luc Segoufin,1998,8
7005776035,Jonathan L. Bamber,2010,28
6507266692,Joost Fleuren,2001,17
7410175181,J. Mac Gregor Smith,2000,20
35593816700,Tribikram Kundu,2000,11
56080872200,C. Molardi,2016,28
57201584267,Maxime Guibert,2017,28
24482872600,Stephane Avrillon,2002,15
54401590200,Martin Pascal,2011,21
15825393000,P. Pinvidic,2002,16
57028454200,Alexis Werey,2015,25
54924363900,W. Aitfares,2013,21
37116343100,Natalia Zabzina,2014,24
36778136100,C. Texier,1996,15
57198289674,Vincent Noel,2011,21
56784004400,Vivien Stefan,2015,25
56033386500,C. De Bellabre,2012,22
6603941400,Vladimir An,2002,18
55912502000,Marina Ribaudo,2003,15
55841953800,Michel Tabouret,2013,23
55022698900,Marcos F. Guerra Medina,2016,26
26424953100,Marco De Gemmis,2018,28
56317175500,Torrijos Michel,2014,24
57201396227,Ala Aldin M.H.M. Darghouth,2015,25
15132552000,S. Richter,2011,21
57196356735,Fangan Yssouf Dosso,2017,27
56018507600,Jean Arnaud Francois,1991,23
37078927500,Moulay Driss Belrhiti,2011,21
57191636311,H. Kaldass,2002,14
56264117000,Sergei S. Vinogradov,2000,14
7003614727,Evgeny N. Ragozin,1996,17
6507938507,Viviane Gascon,2000,17
6506914935,Yann Secq,2002,12
57201835315,D. Touchard,1996,21
7006777772,Enrico Nardelli,1997,21
13406850000,I. Dandouras,1993,20
57198398350,Khoi Nguyen,2010,20
6506231654,Jérôme Viéron,2005,15
15076961400,J. C. Dupuy,1990,16
55048305900,Peng Hu,2011,20
12142735000,Xianzhi Xu,2015,25
55705471600,Zhiping Hu,2015,25
9275754600,Salvador Pané,2011,21
6507122266,G. Samuelli Ferretti,1999,19
8413492200,Qian Ren,2004,19
24443436200,Robert M. Aiken,2005,15
6503883197,Nicole Dufournaud,2000,18
26653531000,Sayan Ghosh,2009,19
57206035539,Yannick Deville,1999,9
57198180126,J. Borel,2007,18
6507991866,Dalila Oulmi,1995,23
7006252628,Atsushi Momose,2012,22
23035784800,Gaël Manson,2007,17
6508022939,P. Kadionik,1996,8
57204336425,Jacques Pouysségur,1990,28
9739090400,Marie Delaveau,2005,15
55581726800,Hantao Liu,2013,21
57196827381,I. Alvarez,2006,16
25029550200,Eric Marsden,2008,18
57192266369,Julien Lecourt,2016,26
35486821200,Zenn Bien,2007,17
6602716298,J. F. Bourgat,1992,10
14832264800,Turki F. Al-Somani,2011,19
57203279620,Annie Yim,2018,28
9735472300,Mathias Kläui,2001,19
57202154883,Griangsak Thummasorn,2018,28
12646594900,A. Louchet,2006,16
8886624400,Aslam Muhammad,2002,12
56333533200,Jens Marten,2017,27
7005917469,Markus Jakobsson,1999,9
56522655600,Sylvie Nadeau,2016,26
56661065200,Pierre Courbin,2010,20
55619924000,I. Radu,2006,20
7203007403,Angel Ruiz,2006,24
11639953200,C. Desrayaud,1998,16
56995535300,Richard Peterson,2013,23
35148628000,Dimitrios Zorbas,2012,23
55548178400,Marine Taffou,2012,22
56549872100,Florian Jeanne,2015,26
56297632800,Stephan De Castro,2015,24
23049116400,Jean Carrive,2000,9
25627832500,A. Gocalińska,2008,18
57191909802,Yashar Shabbouei Hagh,2017,27
37074054500,V. Bellucci,2010,22
6602493159,I. R. Sellers,2005,19
56724231100,Mher B. Joulakian,2015,24
12793541000,M. Sannino,1993,16
7004285555,Jean François Mangin,1994,4
55839245000,Y. Nahraoui,2013,23
22133757700,Terence Bayen,2007,22
35571745400,A. Prieto,1995,23
37561928500,Cyril Pelaingre,2003,15
56608995000,Manish Ranjit,2016,26
6506690020,A. Magnaldo,1996,23
6602863343,Luís Torgo,2011,21
6506397518,Eirik Romstad,2005,15
56615185700,Tanguy Leveder,2006,16
57188847390,M. Studniarek,2015,26
15841582500,Delphine Bechevet,2005,15
57203919394,François Nel,2012,22
55965948900,A. Benchabane,2005,17
6701527226,J. L. Briard,1996,16
23103523500,T. F. McKenna,2000,16
57189030668,Michael J. Wishon,2016,26
56207803300,Robert Lucas,1994,18
57196373889,Chloé Murtin,2018,28
6504274144,Yves F. Lecoadic,1992,26
57202048071,Loup Plantevin,2018,28
36639263900,Sebastián Echeverri Restrepo,2013,23
6602233075,A. Cherradi,1993,20
7006514344,Jean Yves Chapelon,1990,9
6701317753,Gabriela Csurka,1995,7
56974165100,N. Sundström,1997,21
37057939200,A. M. Nagy-Kiss,2010,21
56612513600,Jin Woo Choi,2015,25
24468832600,I. Paris Suarez,2008,18
56875445400,H. Mejbri,2003,13
57204217478,Yulia Zhukova,2018,28
55826460100,Matteo Lenge,2013,24
6507760691,Romualdy Duperrier,2002,16
16686784600,Olle Sundström,2010,20
55427075400,Y. Ait Yahia,2012,22
7005677150,Vladimir A. Oleinikov,1996,17
16401950800,Ashwin Ittoo,2012,22
6602504801,Pierre Vallois,1991,13
57202535502,Corentin Bernard,2018,28
14045031500,Jacques J.A. Fournrier,2006,16
55556516500,Asaf Pesach,2013,23
57194875132,Abdel Messouadi,2017,27
24734156900,Danilo Zanatta Filho,2006,16
7004673068,Bruno Lengeler,1994,9
10242595600,Ümit Özgür,2005,17
6505601934,Luca Iandoli,2010,20
56159573500,Rémy Gauguey,2014,24
57192098277,Gilles Genevrier,2016,26
6701432885,Sedat Tardu,1993,14
8659094200,Pierluigi Ritrovato,2004,14
6603756458,I. Vallet,1994,10
6701603183,Kai Arras,2014,24
6603839944,B. Dumitrescu,1997,24
16030846000,Frédéric Guattari,2007,17
56734485900,Beatriz M. Méndez-Hernández,2018,28
55498004800,Olivier Chappe,2012,22
55569776000,Issam Ben Mhamed,2012,22
55225255500,S. A. Muhammad,2012,23
8754407600,Gautier Stoll,2004,19
56133007500,Ziqiang Chen,1992,23
24469697800,M. Amieux,2007,17
55879352900,Aytul Ercil,2009,19
8403649600,Pedro Gajardo,2003,19
8620692300,Valérie Dos Santos,2004,19
6506845009,Jean Espiard,1991,20
6507931907,N. Hefyene,1999,19
6603716381,Ely Porat,2010,20
55247761600,Weizhi Lu,2013,22
55758478100,Mikolaj Amilusik,2016,26
6507279731,Pascal Hersen,2002,21
16417524900,Marco Mazzola,2011,21
7201638326,A. Förster,2008,18
57190525936,Marie Hélène Aumeunier,2006,16
56730243400,Nhathai Phan,2012,21
12795712100,Delphine Sinoquet,1993,16
57201457423,Amirhossein Farahzadi,2018,28
55884692100,J. Bergoz,1994,18
57190549579,S. Veyrat D Barbier,2010,20
54384764800,Ángela Almela,2014,24
57199296328,Ron Wilson,2007,17
6701726570,Emmanuel Guigon,1992,6
6603897051,F. Bos,2002,21
55501719400,Sylvain Vigier,2010,20
56160102300,A. Beloula,2014,25
56297394000,Selem Trabelsi,2014,24
49661974300,Kadic Muamer,2011,21
57189358906,Q. Schmid,2016,26
55252498700,Moustapha Cisse,2012,22
35175729000,Fabian Firmin,2009,21
7003554136,Farid Meziane,2004,14
56278225500,Jerome Casas,1996,28
56820246200,Dario Sarmiento-Merenguel,2015,25
57204216416,Ivan Sorokin,2018,28
35300070400,Bastien Mussard,2012,24
7402722643,Narn Yih Lee,1999,19
56375241500,Xiaotian Wu,2015,25
56978917300,Emmanuel Busato,2004,28
53984616000,F. Mubarak,2018,28
7003328126,G. Duchamp,1991,12
55907357800,Christian Geindreau,1995,14
7005566402,Neil Thacker,2001,21
24473289500,Vincent Mérat,2008,18
14522025600,Susanne Boll,2006,16
6603767887,Ban Chau,2002,16
57193132344,Xiaoyong Lin,2016,26
8535509400,Stanisław Jarecki,2004,14
56868650900,D. Valois,2008,18
26642635500,Bernard Le-Peutrec,2009,19
57200760488,Ariane Spaenlehauer,2017,27
36979233000,C. Couteret,2018,28
6506865956,Esben N. Flindt,2002,23
57207348481,Yoshiki Ishikawa,2018,28
19933352000,E. Cicek,2013,23
25222212100,A. Verney-Carron,2007,22
6701587267,Salih Murat Egi,2017,27
15070785800,A. Y. Krukovskiy,2006,21
55654660500,Y. Zhu,2013,23
36536997300,Alexandru Ginsca,2013,23
55229288200,S. Sasamoto,2012,22
6602823948,Ikram Guizani,2005,25
34969645800,Sebastian Wolf,2002,12
55606655400,F. Schrank,2011,25
55916543200,Marcello Berto,2016,26
55347170400,Marta Tellez-Gabriel,2015,26
36992016900,W. Fourcault,2010,23
23395921000,X. Alvaro,2007,17
25633615300,Ryma Abassi,2015,20
56338469200,Baojian Zhou,2016,26
55531799600,Takatsugu Hirayama,2018,28
56026006700,Mickael Grivel,2004,14
6506117692,Ana Paula Teixeira-Gomes,1997,28
23388466300,Véronique Cariou,2006,17
56273398400,Franco Miglietta,2002,24
55032819400,Robin Rajan Thomas,2011,25
55213700400,James Watson,2010,28
57196468457,Arnout Beckers,2018,28
7005994691,Dirk B.M. Klaassen,2004,24
7006364449,Santiago F. Elena,2007,20
6507737306,A. Valsesia,2005,18
6603007690,R. H. Milocco,2015,20
56372254800,Issam Ibnouhsein,2014,28
57198211662,J. P. Michel,2006,27
57197684228,Mathieu Dubois,2014,24
6701793445,Svetlana V. Aidagulova,2017,27
35229174000,Feng Long Gu,2006,16
8273215100,Marcio Oyamada,2007,17
6603214570,Alain Dieterlen,1995,11
24725695400,Piero Spezzigu,2007,18
6506312242,Bruno Jammes,1998,12
57193387351,B. M. Briffaut,2015,25
35779146500,Fernando Silveira,2011,21
16523095300,A. Bois,1990,19
7005284689,S. Raina,2004,14
17433548300,Ryad Ben-El-Kezadri,2007,18
7801664220,Vincent Barichard,2003,13
16422189300,E. Preteux,1992,26
55312810600,Yoann Goudin,2007,17
56416383400,Raluca Alexandra Ciuciu,2014,24
35620346900,Daniel Jobard,2009,19
16315024000,Damián Arregui,1999,11
56405556500,Michal Piovarči,2017,27
7006926415,Annemiek J M Cornelissen,2008,19
57190225246,Luiz Lavado Fernando Vila,2016,26
6506888232,Joan Hérisson,2005,14
55332988300,Rémi Ferrez,2013,22
7006211656,Scot S. Olivier,1993,14
35572966200,Viktor V. Demidov,2016,28
42862523500,Giovani B. Vitor,2013,23
45961094600,Junyi Li,2011,21
57197889343,A. Morel,2001,17
57197435531,Nan Li,2011,23
35613331800,Theodoros A. Tsiftsis,2015,25
12645904900,R. Gary,2004,15
7003887864,Jean Pierre Likforman,1991,15
55582558900,Jeremy Passeron,2006,16
6701515050,Michel Duneau,1990,15
6603331971,Laurent Théry,1994,4
24601894100,E. Barouch,1990,26
7103134641,Marco Molinari,2001,24
36521412000,Dayan Li,2015,25
57090480800,Olivier Gach,2012,22
8405048800,Bernard Jurkowiak,2001,13
34971273500,Melanie Herschel,2012,22
55879330900,José M. Andión,2016,26
7403886426,Michael P. King,2001,21
7006412009,Claude Jacq,1990,12
6603359948,Stéphane Pyronnet,1994,23
56037441100,Vladimir Batagelj,2018,28
35076808800,Felicien Vallet,2007,17
56026063000,Christophe Hermans,2004,14
56959979500,M. Marchi,2006,16
35364126500,Kun Mean Hou,2003,12
8608029900,Nir Dahan,2011,22
36486362800,J. Fischer,2017,27
16643166000,Le Huy Nguyen,2006,16
13805803800,Abdelkrim Talbi,2002,18
7005223180,Alf Isaksson,2009,19
57189590425,Yuki Ikeda,2016,27
24450850300,Nadir Zamin Khan,2008,18
15752170600,Tan Phu Vuong,2000,10
24341911700,Mohamed Salah Mecibah,2008,18
7004084053,Véronique Mathet,1994,9
7004402540,Edward P.K. Tsang,2018,28
57189510022,G. Monteil,2008,18
14622218300,Silvere Bonnabel,2005,18
7501890246,Jer Sen Chen,1991,27
57199101974,Zhao Zhao,2016,24
13403842300,Samir Saadi,2013,28
6603379175,Jean François Marckert,2001,11
7102221420,G. Ó Laighin,2006,17
7005250309,Franck Pagès,1996,19
35770054200,Gerard J.P. Van Westen,2013,23
7003448733,Vincent Ball,1994,19
7004524059,Daniel Goeleven,1991,10
57194818820,Christian Zanesi,2007,17
57203057099,Ludwig Huber,2018,27
6603103132,Antoine Souloumiac,1993,8
55914481500,J. Schlenk,2014,24
54383989600,Vincent Portero,2011,21
7404118744,Jen Shin Hong,2008,13
7801338028,Alexandre Tresmondi,2001,17
57203544791,Sébastien Bini,2016,26
7103107403,G. Bevilacqua,1995,23
57189394537,Célia da Costa Pereira,2012,22
57201698652,Emilien Bonniord,2018,28
56203506800,Benjamin Vincent,2014,25
35753086800,Ahror Belaid,2009,19
8339911500,Emma Hart,2011,20
7003917665,Michael F. Skrutskie,1996,24
7101731132,Martine Prévost,2000,19
6602424766,Linda Chaabane,1997,17
7801598283,P. Thourel,1996,22
22942757100,Zebo Zhou,2016,28
6603007398,G. N. Kamaev,2012,22
7201370870,André Arnold,1990,6
24767103600,Viktoria Pammer,2003,18
7101616871,Céline Picard,1995,23
57191195314,Cedric Demeure,1990,21
25655401200,Masoud Safdari,2010,26
36544740400,Christyves Chevallier,2011,22
57196514028,Rana Diab,2011,21
8544715900,Hamilton Klimach,2017,27
7007044874,Philippe Martineau,2002,12
56144992000,Rajarshi Ray,2009,21
57198730045,Dongming Wang,2007,17
25228157500,Selin Özpeynirci,2009,27
7101700712,Benoît Guillot,2000,26
57194744165,A. Penillard,2016,26
32667974500,Barbara Pampel,2011,21
6507891870,J. Pacheco-Martínez,2003,18
35475116200,J. Campbell,2003,16
24469827000,L. Boukezzi,2007,24
7004677631,J. M. Gibbins,2000,28
36624993900,M. Bressi,2010,26
57202713823,Le Xuan Truong,2008,18
57193472175,D. Hammond,2011,21
56785863200,M. J. Deshayes,1996,14
56211775200,Maurice Navarro,2008,18
57079049700,Jean Michel OMBROUCK,1995,23
6507168138,Kathleen Milsted,1993,18
35608141600,Maurizio A. Spirito,2013,22
57192578051,Angel Mellado,2016,26
7006017757,Sylvain Labbé,1997,18
57201598168,R. Kemp,2015,23
36145387400,A. L. Ponte,2013,23
36869438500,Josquin Foiret,2009,21
35179661100,Hidenao Iwane,2016,26
57201772072,Ameni Kacem Sahraoui,2018,28
54393085600,Edwin Horlings,2013,23
6603444842,A. Gil De Paz,2005,26
57197210332,Patrice Poyet,1991,27
56126272500,Atoany Fierro-Radilla,2014,24
56056132400,Y. Bentoutou,2001,16
56503862800,Côme Pasqualin,2015,27
8576050000,P. Nouel,1998,11
7402905263,Zhiping Cai,1996,6
56340570900,Adrian Graña,2014,24
6603660434,Françoise Chaitin-Chatelin,1995,11
55561839500,P. Royston,2006,16
57194493761,Stojce Nakov,2017,27
36598977600,Yohan Penel,2009,23
8601606900,Jean François Rainaud,2005,15
24587591800,H. Liu,2005,18
7005943243,Shumin Fei,2011,22
38361153900,Theophile Alary,2011,21
55782469200,Pascal Pagnoux,2013,23
55250576100,Na Cui,2017,27
57202099197,Benjamin Benni,2018,28
23571271800,Daniel Liberzon,2013,23
6507198229,Maher Ben Jemaa,2007,16
56276407100,P. Saint-Grégoire,1990,18
35617051600,Juri Luca De Coi,2012,21
57188700666,Wei Wu,2016,26
57204828255,Olivier Capra,2018,28
7004155520,Steffen Härtel,2012,27
49962411200,Mathilde Soucarros,2011,21
7801634854,S. Loriette,2004,20
6603564109,Muthusamy Vanninathan,1993,27
7004851564,Julio López Fenner,2017,27
8206897500,Samir Ben Salem,2006,16
7102660352,Patrick Martens,2001,17
16242339400,Alaa Seddik-Ghaleb,2006,16
20336838200,Xavier Brunetaud,2007,22
7006171180,B. Markham,1992,26
6603281990,E. Baubeau,1997,11
12791943100,Donald G. McLaren,2016,26
54394074900,Maarten Schoukens,2017,28
6701366635,Maria Lucia Protopapa,2001,14
6603399396,Bernard Flechet,1993,12
9332336800,Cyril Cauchois,1999,12
36677517200,Mk Kholladi,2010,20
35955708800,Ignacio Castiñeiras,2012,22
6602409085,Hélène Eyrolle,2008,18
57191591358,Sylvie Marguet,1992,22
57194479122,Hanneke J.A.A. Van Zoggel,2015,27
56516469900,Firas Farhat,2011,28
6506117713,Flávio Neves Junior,2000,18
6602693523,Jean Charles Billaut,1996,6
6508269203,Nicolas Landru,1998,8
36636897600,D. De Santis,2011,23
56641331500,Antonella Nardin,2017,27
57197613904,Christophe Fontaine,2013,23
55221843400,Segbeaya N. Kwamivi,2012,22
22233283200,Marco Brogioni,2013,27
57000363700,Ghanmi Amal,2015,25
7202063792,H. Chou,2004,14
7801450030,Hideyuki Nebiya,2002,15
6505753268,B. Vattolo,1997,21
55910785900,Caterina Fenu,2017,27
55135983500,Vincent Larroudé,2011,23
6602680467,Yves Rimet,1993,17
42462387100,Lian Shi,2011,21
57191752797,Assia Outamazirt,2018,26
23388109000,Dickson K.W. Chiu,2011,21
6701439741,Youcef Haddab,1999,13
9939192100,J. Brouckaert,2007,20
6602592700,Farhat Ghanem,2002,13
57190411346,Yan Brand,2008,20
6507077933,Boris Xavier Vintimilla,2000,18
6701854272,B. Raucent,2006,19
6701876819,Hacene Lahreche,1998,15
7003372967,I. Ribas,1997,22
6602470124,Shintaro Hisatake,2012,23
6603673645,R. Barillet,1993,16
6602901880,Jerome Paye,1991,23
6505879538,Ramon Tarruella,2004,14
56186936200,Raymond Reau,1998,20
6506778238,Javed Absar,2015,24
8210906700,R. Brendei,2004,14
56299624200,Ahmed Anis Charfi,2012,28
55968646000,Nicolas Biri,2003,13
52063816200,E. Safatly,2011,21
13005477200,Ignacio Nieto,2007,17
14024686000,Benjamin Ricaud,2007,22
55541254600,P. Barrillone,2012,22
7601339326,Jin Ying Zhang,2010,20
6505903323,L. Jeloaica,1999,13
7006347792,Michele Fimiani,2016,26
55777145000,Alessio Meneghetti,2016,26
57203485984,Nathalie Martial-Braz,2018,28
7004337580,Marco Cervino,2013,23
6603655067,Bettina Baruth,2004,14
7004837469,T. Tsegaye,2006,16
6701411531,Steven van den Berghe,2002,16
7404043105,Sheroz Khan,2017,27
57189644174,Mohamed Amine Kamoun,2016,26
10243867100,Jason S. Legere,2009,19
7102165330,K. H. Hoffman,2000,18
36707606500,Martin Fridh,2007,17
23490802900,Ousmane Thiare,2006,16
7003395825,Helen Parkinson,2001,22
7801309001,Aitziber Anakabe,2002,12
15831571200,E. Hanna,2003,17
6701821520,T. Martynkien,2006,17
56668345600,Wolfgang Maier,2008,18
6603462350,Jean François Ghienne,1994,24
55604662700,Jiguang Sun,2017,27
23019879300,Stefan Ohm,2011,24
7004838968,Michel Baud,1990,11
55934329700,G. J. Smallwood,1995,22
7203036945,S. S. Chauhan,2003,13
13405898400,Marie Hélène Roy Cardinal,2014,24
36838178900,William G. Vandenberghe,2013,23
35096096600,Vladimir Benišek,2009,22
12244456600,Matti Seppänen,2006,16
7006127821,Pawel Pieranski,1990,16
24478945100,Anca Livia Radu,2016,20
56530866300,Eric Tremault,2016,23
56998678500,A. Desmézières,1999,18
35785617700,Talso Chui,2000,20
57194030903,Jean Baptiste Luizet,2017,28
6602720522,Didier Noré,1993,16
57192153038,Christel Kapto,2016,26
23989857700,E. Wertz,2006,20
56962766700,Sanjay Misra,2013,22
35355356900,Giulio Superti-Furga,1997,26
55934937100,Mehdi Najib,2010,22
8948209700,Maria Grishina,2011,21
6602841633,José Antonio Daròs,2003,23
35300461300,Sebastián Peña Saldarriaga,2010,20
7402483643,T. J. Hall,2011,21
57201683078,Ke Du,2016,26
55964052000,Ian Mackieb,2007,17
6505766562,Detlef Seese,1991,25
57207162268,Qingmei Fan,2018,28
6507909436,B. Vayssade,1991,17
24068493200,Conrad M. Freuling,2007,28
7005791088,Søren Asmussen,2004,22
6701455884,R. Cesario,2002,22
15021491400,Günter Rudolph,2000,10
36476668700,Mohammed Yagouni,2009,19
55553684000,S. Kitaeff,2015,25
57203100457,G. Bigel,2017,27
57195961103,Cyril Chevalier,1995,23
55449556400,Wenjuan Cheng,2017,27
55375641300,Dana Paclisan,2013,23
23978940400,Muhammad Shahid,2015,24
57190070411,Tabitha Anderson,2016,26
56809336000,Thomas Guiho,2015,25
6603696040,Philippe Barbet,2001,15
7004641427,Jawed Siddiqi,2007,17
7501607913,H. Chen,2009,19
6603522186,Riccardo Borghesi,1999,9
35721669300,Pol Coppin,2004,27
48861909700,Norberto Ostallo,2011,21
6507364766,L. Hoegaerts,2004,14
6603842375,Salil Vadhan,2008,18
36011984500,Alexandre Carlos Brandaõ Ramos,2007,17
7403711202,James Cameron,2012,22
56495569600,Kamel Guerchouche,2014,24
18433444800,Amelia Bayo,2008,26
57203057818,Pauline Phoebe Halim,2018,28
53364112700,A. Sällström,2011,21
36672999300,A. Hernández,2009,19
57196277760,J. David Rodrigo-Carbonero,2017,27
57192072184,Salem Gahgouh,2016,26
26646604000,Hervé Guillemot,2004,14
55736396700,Irene Valero Toranzo,2018,28
57199052399,J. Tan,2007,17
57189907141,A. Ariffin,2016,26
57199051027,Marc De Couwille,1999,19
6507643729,Amel Harkat-Benhamdine,1997,17
57188804097,Manel Ayadi,2018,28
57195275645,James Gillespie,2017,27
22635377900,Lalitha Sankar,2013,22
36157656000,Adrien Bonneu,2010,20
6603333722,Norman C. Anheier,2010,20
7004930817,Anne Sergent,2000,16
8299613700,F. Chaplais,1996,16
57193264559,Sofia Costa d’Aguiar,2016,28
56034972300,Éric Barthélémy,2013,23
36239346200,Florestan Mathurin,2009,19
56406047400,David Martinez Oliveira,2017,27
6701779561,Bernard Monasse,1991,17
55953976200,Panagiotis Barlas,2015,25
9734810000,F. Hubert,2005,15
8420476600,Tim Liedl,2005,16
57190164735,Tianjie Jiang,2016,26
13407813500,Cyril Piou,2006,28
7004122384,Harold Moellering,2008,18
57206148116,F. Roy,1990,28
57198531084,M. Bailey,1998,20
6603881413,D. Normand,1990,16
7006783129,G. Bosco,1997,21
8255718800,Chahin Pachai,2000,18
36638146000,Bernard Michaud,2010,20
57200686367,Matteo Pompili,2018,28
57205100073,Houcine Dammak,2018,28
8392564500,Ph Garreau,2004,14
57202491896,Philippe Michel,1990,24
6507255488,Sandrine Bacot,2003,25
56265642300,M. Laroche,1999,13
